Search Link,Date collected,Name,Gender,Origin
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gary,m,English
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gáspár,m,Hungarian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaspar,m,"Spanish, Portuguese, Judeo-Christian Legend"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaspard,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaspare,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gasparo,m,Italian (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gašper,m,Slovene
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gasto,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gastón,m,Spanish
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaston,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gastone,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaubert,m,French (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaufrid,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaultier,m,French (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gautam,m,"Indian, Hindi, Marathi, Bengali"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gautama,m,Sanskrit
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gautbert,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaute,m,Norwegian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gauthier,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gauti,m,Ancient Scandinavian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gautier,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gautselin,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gautstafr,m,Ancient Scandinavian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gautvin,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gauvain,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gavin,m,"English, Scottish"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gavino,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gavrail,m,Bulgarian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gavrel,m,Yiddish (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gavri'el,m,Biblical Hebrew
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gavriel,m,Hebrew
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gavriil,m,"Greek, Russian"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gavriilu,m,Old Church Slavic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gavril,m,"Bulgarian, Macedonian, Romanian"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gavrilo,m,Serbian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gawain,m,"Welsh, Arthurian Romance"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gawdat,m,Arabic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaweł,m,Polish
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gayelord,m,English (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gayle,f & m,English
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaylord,m,English
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gaz,m,English (British)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gazsi,m,Hungarian (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gearalt,m,Irish
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gearóid,m,Irish
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gebahard,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gebhard,m,"German, Ancient Germanic"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gedaliah,m,Biblical
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gedalyahu,m,Biblical Hebrew
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gedeon,m,"Biblical Latin, Biblical Greek"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geert,m,Dutch
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geevarghese,m,"Indian (Rare), Malayalam (Rare)"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gefen,f & m,Hebrew
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geffrey,m,English (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geghard,m,Armenian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geir,m,"Norwegian, Icelandic"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geirr,m,Ancient Scandinavian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gela,m,Georgian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gellért,m,Hungarian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gemariah,m,Biblical
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gemaryahu,m,Biblical Hebrew
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gemini,m,Roman Mythology
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gena 2,m,Russian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Genadi,m,"Bulgarian, Georgian"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Genādijs,m,Latvian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gene,m,English
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Genesio,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Genesius,m,Late Roman
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Genghis,m,History
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Genís,m,Catalan (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Genko,m,Bulgarian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gennadi,m,Russian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gennadios,m,Ancient Greek
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gennadius,m,Ancient Greek (Latinized)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gennadiy,m,Russian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gennady,m,Russian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gennarino,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gennaro,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geno,m,Bulgarian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Genrikh,m,Russian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gentian,m,Albanian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gentius,m,Albanian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Genya,m,Russian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geoff,m,English
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geoffrey,m,"English, French"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geoffroi,m,Medieval French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geoffroy,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geordie,m,English
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georg,m,"German, Swedish, Norwegian, Danish, Icelandic, Estonian"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,George,m,"English, Romanian"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georgei,m,Medieval Slavic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georges,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georgi,m,Bulgarian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georgie,f & m,English
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georgijs,m,Latvian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georgios,m,"Greek, Ancient Greek"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georgius,m,Ancient Greek (Latinized)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georgiy,m,Russian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georgo,m,Esperanto
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georgs,m,Latvian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Georgy,m,Russian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gera,m,Biblical
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geraint,m,"Welsh, Welsh Mythology, Arthurian Romance"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gérald,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerald,m,"English, German, Dutch"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geraldo,m,"Spanish, Portuguese"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerallt,m,Welsh
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gérard,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerard,m,"English, Dutch, Catalan, Polish"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerardo,m,"Italian, Spanish"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerasim,m,"Russian, Bulgarian, Macedonian"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerasimos,m,"Greek, Late Greek"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Géraud,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerben,m,Dutch
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerbern,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerbold,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerd 1,m,"German, Dutch"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geremia,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gereon,m,"German, Late Roman"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerfrid,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerfried,m,German (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gergely,m,Hungarian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gergő,m,Hungarian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerhard,m,"German, Dutch, Swedish, Danish, Norwegian, Ancient Germanic"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerhardt,m,German
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerhold,m,German (Archaic)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerlach,m,"Dutch (Rare), Ancient Germanic"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerlof,m,Dutch
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Germain,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Germán,m,Spanish
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,German,m,Russian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Germano,m,"Italian, Portuguese"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Germanus,m,Ancient Roman
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Germogen,m,Russian (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Germund,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gernot,m,"German, Ancient Germanic"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gero,m,"German, Ancient Germanic"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerolamo,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerold,m,"German, Ancient Germanic"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerolf,m,"German (Rare), Dutch (Rare)"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerolt,m,Dutch (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerónimo,m,Spanish
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Geronimo,m,History
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerontius,m,Late Roman
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerrard,m,English (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerrit,m,"Dutch, Frisian"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerry,m & f,"English, Dutch"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gershom,m,"Biblical, Biblical Hebrew"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gershon,m,"Biblical, Biblical Hebrew"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gert,m,"German, Dutch, Danish, Swedish"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerulf,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gervais,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gervas,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gervase,m,English (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gervásio,m,Portuguese
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gervasio,m,"Italian, Spanish"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gervasius,m,Ancient Germanic (Latinized)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gerwazy,m,Polish (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gethin,m,Welsh
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gevorg,m,Armenian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Géza,m,Hungarian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghalib,m,Arabic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghassan,m,Arabic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghayth,m,Arabic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghenadie,m,Romanian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gheorghe,m,Romanian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gherardo,m,Italian (Archaic)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghislain,m,French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghiță,m,Romanian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghjaseppu,m,Corsican
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghjuvan,m,Corsican
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghjuvanni,m,Corsican
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gholam,m,Persian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghufran,f & m,Arabic
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghulam,m,"Arabic, Urdu, Pashto"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Ghyslain,m,French (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giacinto,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giacobbe,m,Italian (Rare)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giacomo,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giambattista,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giampaolo,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giampiero,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gian,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giancarlo,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gianfranco,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giang,f & m,Vietnamese
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gianis,m,Greek
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gianluca,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gianluigi,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gianmarco,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gianmaria,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gianni,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giannino,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giannis,m,Greek
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Giano,m,Roman Mythology (Italianized)
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gianpaolo,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gianpiero,m,Italian
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gib,m,English
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gideon,m,"Biblical, English, Hebrew"
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gidie,m,Medieval French
https://www.behindthename.com/names/gender/masculine/16,2021-05-03,Gid'on,m,Biblical Hebrew
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gidon,m,Hebrew
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giedrius,m,Lithuanian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giffard,m,English (Rare)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gigi 2,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gijs,m,Dutch
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gijsbert,m,Dutch
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gil 1,m,"Portuguese, Spanish"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gil 2,m,English
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gil 3,m,Hebrew
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gilad,m,"Hebrew, Biblical Hebrew"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gilbert,m,"English, French, Dutch, German, Ancient Germanic"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gilberto,m,"Italian, Spanish, Portuguese"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gilchrist,m,Scottish
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gildo,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gilead,m,Biblical
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giles,m,English
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gilgamesh,m,"Sumerian Mythology, Semitic Mythology"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gili,f & m,Hebrew
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gilles,m,French
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gillespie,m,Scottish
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gillis,m,"Dutch (Archaic), Swedish"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gilroy,m,"Irish, Scottish"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giltbert,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Ginés,m,Spanish
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gino,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gintaras,m,Lithuanian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gintautas,m,Lithuanian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gio,m,Georgian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giò,m & f,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gioacchino,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gioachino,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giobbe,m,Biblical Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gioele,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giona,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gionata,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giordano,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giorgi,m,Georgian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giorgino,m,Italian (Rare)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giorgio,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giorgos,m,Greek
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giosuè,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giotto,m,Italian (Rare)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giovanbattista,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giovanni,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giove,m,Roman Mythology (Italianized)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giraldo,m,Italian (Rare)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Girish,m,"Indian, Hindi, Marathi, Kannada, Malayalam"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Girisha,m,Hinduism
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Girolamo,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Ģirts,m,Latvian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gisbert,m,"German, Ancient Germanic"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giselbert,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giselmund,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gisilbert,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gisilfrid,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gislenus,m,Ancient Germanic (Latinized)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gislin,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gismund,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giuanne,m,Sardinian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giuliano,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giulio,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giuseppe,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giusi,m & f,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giustino,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Giusto,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Givi,m,Georgian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gjergj,m,Albanian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gjon,m,Albanian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gjord,m,Medieval Scandinavian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gjorgji,m,Macedonian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gjurd,m,Medieval Scandinavian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gladwin,m,English (Rare)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gladwyn,m,English (Rare)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glædwine,m,Anglo-Saxon
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glanville,m,English (Rare)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glaucia,m & f,Ancient Roman
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gláucio,m,Portuguese
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glauco,m,"Italian, Portuguese, Spanish (Rare)"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glaucus,m,Greek Mythology (Latinized)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glaukos,m,Greek Mythology
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glaw,m & f,Welsh
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gleb,m,"Russian, Ukrainian"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glen,m,"Scottish, English"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glendower,m,Welsh
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glenn,m,"Scottish, English"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gligor,m,Macedonian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glooscap,m,New World Mythology
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glyn,m,Welsh
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glyndwr,m,Welsh
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Glynn,m,Welsh
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gnaeus,m,Ancient Roman
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gobán,m,Irish
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gobind,m,"Indian (Sikh), Hindi"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gobinda,m,Bengali
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gocha,m,Georgian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Goda 1,m & f,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godabert,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godafrid,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godascalc,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Goddard,m,English (Rare)
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godefroy,m,French
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godehard,m,Ancient Germanic
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godfrey,m,English
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godfried,m,Dutch
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godofredo,m,"Spanish, Portuguese (Rare)"
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godric,m,Anglo-Saxon
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godtfred,m,Norwegian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godwine,m,Anglo-Saxon
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Godzilla,m,Popular Culture
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Goemon,m,History
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Goffredo,m,Italian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gofraidh,m,Irish
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Goga,m,Georgian
https://www.behindthename.com/names/gender/masculine/17,2021-05-03,Gogi,m,Georgian
